"","business_id","business_name","state","stars","noiselevel","Delivery","WiFi","average_stars","Avuser","TV","Alcohol","OutdoorSeating","Reservations","Attire","category"
"9217","ZYbQgWImBuf6QzlV1t5NKw","St. Louis Bar & Grill","ON",2.5,3,0,2,2.38095238095238,3.30142857142857,1,2,0,1,1,"American (Traditional)"
"9218","ZYr2feXiGYTbWyho_1oUiw","Egg N' Joe","AZ",3.5,2,0,2,3.63297872340426,3.78425531914894,0,0,1,0,1,"American (Traditional)"
"9219","ZYu7RwqxTpmPKTsebfXLAA","The Lodge Taproom & Grille","OH",4,2,0,2,4.07142857142857,3.75142857142857,1,2,1,1,1,"American (Traditional)"
"9220","ZYyi0opV_ivODZ8bU--7Xg","La Maison VIP","QC",3.5,2,0,0,3.671875,3.77578125,0,1,0,1,1,"Chinese"
"9221","ZZF5iqlKFBWJSGSZzWHMzA","Lucky Red","ON",3.5,2,0,0,3.48101265822785,3.63405063291139,0,2,0,0,1,"Chinese"
"9222","ZZIojRV9B-mxowlogobNow","Sushi Mountain","ON",3.5,1,1,0,3.68965517241379,3.6548275862069,0,2,0,1,1,"Japanese"
"9223","ZZaWT8wUtkdBW00MiXru2g","Bob Evans","PA",3,2,0,0,3.125,3.4525,0,0,0,0,1,"American (Traditional)"
"9224","Z_QOYDTdZ9yc51RAJjEKHw","Sushi Zone","ON",3.5,1,1,0,3.47619047619048,3.47238095238095,0,1,0,1,1,"Japanese"
"9225","ZaL3mKpmt1dopkq7bdetbQ","Whataburger","AZ",2.5,2,0,0,2.64285714285714,3.305,0,0,0,0,1,"American (Traditional)"
"9226","ZaMY0vMwnpx-kbAK5ROhHg","Panda Express","AZ",2.5,2,0,0,2.44444444444444,3.59555555555556,0,0,1,0,1,"Chinese"
"9227","ZbHE1ZncONeH-q93GuVGdA","Don Tortaco Mexican Grill","NV",2.5,2,0,0,2.56779661016949,3.65220338983051,1,0,0,0,1,"Mexican"
"9228","ZbnFrow_TRDhpzkzTWAVPg","Fran's Restaurant","ON",2.5,2,1,0,2.42268041237113,3.28,1,2,1,1,1,"American (Traditional)"
"9229","ZcAoKSDT6BNcWsn3o4-WVA","Me & Julio","WI",3,2,0,2,3,3.66688888888889,1,2,1,1,1,"American (Traditional)"
"9230","ZcAoKSDT6BNcWsn3o4-WVA","Me & Julio","WI",3,2,0,2,3,3.66688888888889,1,2,1,1,1,"Mexican"
"9231","Zcd2yYA5ck-38duDOg6dww","Bhai's Indian Canteen","ON",4,2,1,2,4.21428571428571,3.78,1,2,0,1,1,"Indian"
"9232","ZckxLuc9lpz9LDAQlMKWiA","Le Cristal Chinois","QC",2.5,4,0,0,2.63157894736842,3.29929824561404,1,2,0,1,1,"Chinese"
"9233","Zd5bvGvlSmksBJXrevtxEQ","Isaan Der","ON",4,2,1,2,3.91666666666667,3.88541666666667,0,2,0,0,1,"Thai"
"9234","ZdFl7MqnF09dcifG1j7l_w","Applebee's","NC",1.5,2,0,0,1.47368421052632,2.97631578947368,1,2,0,1,1,"American (Traditional)"
"9235","ZdaZwXC0FByDY3EwNELphw","Union","ON",4,2,0,2,4.05027932960894,3.72782122905028,0,2,1,1,1,"French"
"9236","Zdg1CnOe2zVDf5Egzf9RXw","Denny's","NV",2.5,2,0,2,2.47894736842105,3.47347368421053,0,0,0,0,1,"American (Traditional)"
"9237","ZeB9AUZ6pdZmpWQGSx8NKA","Pizza Hut","OH",2,4,1,0,2.125,3.02625,0,0,0,0,1,"Italian"
"9238","ZeMckilUP-UX9jPodukQmQ","El Gran Taquito Mexican Grill","AZ",3,2,0,0,3.25,3.57708333333333,1,0,0,0,1,"Mexican"
"9239","ZeWgkWVOvUeauW9ARQkH0Q","La Campagna Italian Eatery","ON",4.5,1,1,2,4.4375,3.769375,1,1,0,1,1,"Italian"
"9240","ZfARN3QejrWsDJu3OtRdkg","Blinky's Noble Grill & Bar","PA",2.5,2,1,2,2.6875,3.14875,1,2,0,0,1,"American (Traditional)"
"9241","ZfPcpbZssIMrYBSg9jXNdw","Vito's Pizza & Italian Ristorante","AZ",3.5,2,1,0,3.36885245901639,3.58926229508197,1,2,1,1,1,"Italian"
"9242","ZfiU0tULRlH_DasCpi9Sgg","Eat'n Park","PA",2.5,2,0,0,2.5,3.6075,0,0,0,0,1,"American (Traditional)"
"9243","ZgiSgTwHOoxdfi0unI36Mg","Gazette Restaurant","QC",3.5,1,0,2,3.66666666666667,3.79033333333333,1,2,0,1,1,"French"
"9244","Zgp2mLww3lVFGrMReJmKKw","Sweet Mango Berea Thai Cuisine","OH",4,1,0,2,4.08,3.6996,0,1,1,1,1,"Thai"
"9245","ZhLSAiRj9kANxf8m2SBfRA","Lucki Thai","NV",4.5,2,1,0,4.45544554455446,3.93047524752475,0,1,0,1,1,"Thai"
"9246","ZhjU0FkCIaG43F83TwSN8w","Dave & Buster's","AZ",3,3,0,2,3.1875,3.61283088235294,1,2,0,0,1,"American (Traditional)"
"9247","ZilzayEdyk70SoI-wruJbg","Congee Queen","ON",4,2,0,0,3.77586206896552,3.57833333333333,0,1,0,1,1,"Chinese"
"9248","ZirBQMRrUeLd_wX_LaEHOw","Murphy's Kitchen & Tap","NC",4.5,2,0,2,4.45569620253165,4.02164556962025,1,2,1,1,1,"American (Traditional)"
"9249","ZiuGQHIn8NW1NztmwW98uw","The Pub Beachwood","OH",4,2,0,2,3.8,3.815125,1,2,1,1,1,"British"
"9250","ZjXwoLeep7P_PTMwiExZuQ","Noodles & Company","NC",4,1,0,2,3.77777777777778,3.73111111111111,0,1,1,0,1,"Italian"
"9251","ZjXwoLeep7P_PTMwiExZuQ","Noodles & Company","NC",4,1,0,2,3.77777777777778,3.73111111111111,0,1,1,0,1,"Thai"
"9252","Zja7ykq3icDzkN20XX6j1w","Aiello's Pizza","PA",4,2,0,0,3.8735632183908,3.645,1,0,0,0,1,"Italian"
"9253","ZjdcfPbkBVtMnXm8jLSV_A","Tiffany's Cafe","NV",4,2,1,0,3.79245283018868,3.81188679245283,0,0,0,0,1,"American (Traditional)"
"9254","ZkFdDbngDKIb06OBxnJnqA","Mi Cocina","WI",3,3,0,0,2.85,3.3655,1,2,0,0,1,"Mexican"
"9255","ZkUWOdBA4T7pdUhT0dkRzQ","Barrio Queen","AZ",3.5,2,0,0,3.33184855233853,3.73443207126949,1,2,1,0,1,"Mexican"
"9256","Zkw7LIIKJWHsdxkqU5VwXQ","Ka Chi","ON",2.5,2,0,2,2.63157894736842,3.72315789473684,1,2,0,1,1,"Korean"
"9257","Zl6csaZ5HBka3SKBphHXrQ","Midi Bistro","ON",3.5,1,0,0,3.35135135135135,3.42851351351351,0,2,0,1,1,"French"
"9258","ZlrHrg7jrbO6blqwfa0MkQ","Baoding","NC",4,2,0,2,3.94957983193277,3.76067226890756,1,2,0,1,1,"Chinese"
"9259","Zm49-4emuoqhfb-nOPEYOg","Spanel","QC",4.5,2,0,2,4.29268292682927,3.92390243902439,0,1,1,1,1,"French"
"9260","ZmHTzhLol5qqhl1nP-1wEA","Sirna's Pizza","OH",4.5,2,1,0,4.63157894736842,3.89526315789474,0,0,0,0,1,"Italian"
"9261","ZmLYXTXXrrIA9qMx8rVsTA","Yogis Grill Teriyaki & Roll","AZ",3.5,1,0,2,3.25454545454545,3.58890909090909,1,0,1,0,1,"Japanese"
"9262","Zmbiu5ijQ2-PwdBVAgB9wA","Le Vieux Four Manago","QC",4,1,0,2,4,3.68055555555556,1,2,1,1,1,"Italian"
"9263","Zmfq3DVhHdtVChhSxzoUHw","Panna Thai Restaurant","NV",4,2,1,0,3.91466666666667,3.75794666666667,1,1,0,1,1,"Thai"
"9264","Zmp2_b2gpSloz4Dv2VsVNg","Terra Verde","NV",3.5,1,0,0,3.55714285714286,3.73942857142857,0,2,1,1,2,"Italian"
"9265","ZnxudK5ExgpfXs4bicS4IA","Mulan Chinese Cuisine","ON",3.5,1,1,0,3.69230769230769,3.46615384615385,0,0,0,0,1,"Chinese"
"9266","Zo3fwmOUaDpKvUhLNp9erA","Esta Esta Restaurant","PA",3.5,1,0,2,3.41176470588235,3.58,1,2,0,1,1,"American (Traditional)"
"9267","Zo3fwmOUaDpKvUhLNp9erA","Esta Esta Restaurant","PA",3.5,1,0,2,3.41176470588235,3.58,1,2,0,1,1,"Italian"
"9268","ZoCCW3R_LEAzktU0rMbX8w","Chipotle Mexican Grill","NV",3,2,0,0,3.0327868852459,3.35213114754098,0,0,1,0,1,"Mexican"
"9269","ZoFnfG7yrQWpvGR-etdGTw","Hemingway's Cafe","PA",3.5,4,0,0,3.45454545454545,3.75080808080808,1,2,0,1,1,"American (Traditional)"
"9270","ZoqJ-XGIK1bYb1fWgQzPAw","Long Zu Bbq","ON",4,2,0,0,3.77777777777778,3.93111111111111,1,1,0,1,1,"Chinese"
"9271","Zp2vJfHciG9IiXfmtH5Wdw","Beta Bites","PA",4,2,1,2,3.79591836734694,3.78632653061225,1,0,1,0,1,"American (Traditional)"
"9272","Zp5xil8pC6Bm-fFOWIbh0Q","Burrito Zone","ON",2.5,2,1,2,2.52941176470588,3.25058823529412,1,1,0,0,1,"Mexican"
"9273","ZpMoI5EECS6Rm7KigN1gPg","Jasmine","NV",3.5,2,0,2,3.50320512820513,3.62980769230769,0,2,0,1,2,"Chinese"
"9274","ZpMoI5EECS6Rm7KigN1gPg","Jasmine","NV",3.5,2,0,2,3.50320512820513,3.62980769230769,0,2,0,1,2,"Japanese"
"9275","ZpPOiNYi4AHNneI7uco7GQ","McSorley's Wonderful Saloon & Grill","ON",3.5,3,1,2,3.48275862068966,3.57448275862069,1,2,1,1,1,"American (Traditional)"
"9276","ZpjAltpV8mq-HGqsipocsA","Big Horn Restaurant","NV",3,1,0,0,2.83333333333333,3.47666666666667,0,1,1,1,1,"American (Traditional)"
"9277","Zps5RW0brl-s43OvlCgZAQ","LaBella Pizzeria and Restaurant","AZ",4.5,2,1,0,4.2875,3.903875,1,0,0,1,1,"Italian"
"9278","ZqmUmrXkwihgPFjMCYh_Mg","Paradise Biryani Pointe","AZ",3,2,1,0,3.11538461538462,3.60615384615385,1,0,0,0,1,"Indian"
"9279","ZqrDQrmxRQAZoPC9G5IDjw","Pizzeria Mercuri Pasta Bella","QC",4,2,1,0,4.25,3.47,1,2,1,1,2,"Italian"
"9280","ZrCwXV2BzrVpeLdFcLilKQ","Julep's New York Bar & Restaurant","BW",3.5,4,0,0,3.41379310344828,3.69862068965517,1,2,1,1,1,"American (Traditional)"
"9281","ZrHU8ZzwZQjTRpB1K_8JTQ","1847 At the Stamm House","WI",4,2,0,2,4.01149425287356,3.80436781609195,1,2,1,1,1,"American (Traditional)"
"9282","ZrHU8ZzwZQjTRpB1K_8JTQ","1847 At the Stamm House","WI",4,2,0,2,4.01149425287356,3.80436781609195,1,2,1,1,1,"French"
"9283","Zrr8wJQOtTgdgh6i87Qrkw","Haru","ON",4,2,0,0,3.95238095238095,3.67047619047619,0,1,0,1,1,"Korean"
"9284","Zrr8wJQOtTgdgh6i87Qrkw","Haru","ON",4,2,0,0,3.95238095238095,3.67047619047619,0,1,0,1,1,"Japanese"
"9285","ZrsDrRhx3rnR55dXbiQSzw","Stino Da Napoli","OH",4,2,0,0,3.95238095238095,3.7015873015873,0,2,1,1,1,"Italian"
"9286","ZrtROjmux0QieMkwqlnnTA","Ristorante Quattro","QC",4,2,0,2,4.08045977011494,3.84459770114943,0,2,0,1,1,"Italian"
"9287","Zrx25j1M794Nh8fUGB8E9A","TGI Fridays","NV",2.5,2,0,2,2.60103626943005,3.5320725388601,1,2,0,0,1,"American (Traditional)"
"9288","Zs8LPufciU-jDpbAVFqKcA","China Gate","OH",4,1,0,0,3.98,3.6668,1,0,0,0,1,"Chinese"
"9289","ZsA8J49XHGd6nrNhbYMejw","Toroli","QC",4.5,1,0,0,4.35294117647059,3.78058823529412,0,1,0,1,1,"Japanese"
"9290","ZspGe6tJ3d2Y4rxwAG8h-Q","Corner By Spoon and Fork","ON",4,2,0,2,3.98666666666667,3.7268,1,1,0,0,1,"Thai"
"9291","ZspvlO5Dvtd517YhVLJJ_A","Tomo Sushi & Hibachi","OH",3,2,1,2,2.76595744680851,3.48553191489362,1,2,1,1,1,"Japanese"
"9292","ZsrQbYusDGkNqXMnxBhqlQ","Café Falco","QC",4.5,1,0,2,4.35294117647059,4.07735294117647,0,0,0,0,1,"Japanese"
"9293","Zt4ljpwfmBufatNM1zPNcQ","Picazzo's Organic Italian Kitchen","AZ",3.5,2,1,2,3.66666666666667,3.78924242424242,1,2,1,0,1,"Italian"
"9294","ZtJ6sTq7-5rL9ORUtQJHAQ","Gaetano's Ristorante","NV",4,2,0,0,3.90265486725664,3.75454277286136,1,2,0,1,1,"Italian"
"9295","ZtdCS8XjmL4P6BvMOIQWag","Zaba's Mexican Grill","NV",3.5,1,0,0,3.57575757575758,3.67939393939394,0,0,1,0,1,"Mexican"
"9296","Zto7klfy9Opk65ABzZS1qw","Del Taco","AZ",2.5,2,0,0,2.6,3.4615,1,0,1,0,1,"Mexican"
"9297","ZtsnwjxjzMUI6tDZNrJUeA","Montana Meat Company - Durango","NV",3.5,2,0,2,3.37792642140468,3.61324414715719,1,2,0,0,1,"American (Traditional)"
"9298","ZuNJelvkJD4wsXNBRg6t5w","Asian Wok","NV",4,1,1,0,3.7972027972028,3.83475524475524,0,0,0,1,1,"Thai"
"9299","ZuNJelvkJD4wsXNBRg6t5w","Asian Wok","NV",4,1,1,0,3.7972027972028,3.83475524475524,0,0,0,1,1,"Chinese"
"9300","ZuNVijvXJmWCQG7xoV6nFA","Cafe Roma","AZ",3.5,3,0,0,3.63636363636364,3.7430303030303,0,0,1,0,1,"Italian"
"9301","ZuYsZvJ5r32Fs70vPXbRgw","Celestin","ON",3.5,2,0,0,3.36538461538462,3.52596153846154,0,2,1,1,1,"French"
"9302","Zv71mk1Ysq56xHzY0MWzUQ","Dean's Hermanos","AZ",4,1,0,2,4.07317073170732,3.83073170731707,1,0,0,0,1,"Mexican"
"9303","ZvNqVgZVgbqLIsBhRNb9uQ","Classic Rock Cafe","BW",3,4,0,2,2.94444444444444,3.73944444444444,1,2,0,1,1,"American (Traditional)"
"9304","ZvPXOQrF1N-cUd4H_p9hqA","Brother's Restaurant","ON",4,1,0,0,4,3.59761904761905,0,2,0,1,1,"Italian"
"9305","ZvtELJTUOh0yRrPxyyiakQ","Oregano's Pizza Bistro","AZ",4,2,0,0,3.9812030075188,3.8343984962406,1,2,1,0,1,"Italian"
"9306","ZwKUXfZguhBD1zsfb0RLPg","Winking Lizard","OH",3.5,2,0,2,3.74193548387097,3.80709677419355,1,2,1,0,1,"American (Traditional)"
"9307","ZwRFTD84EUnCFIhp1VoIPQ","Carl's Jr.","ON",2.5,4,0,2,2.5,3.21176470588235,1,0,0,0,1,"American (Traditional)"
"9308","Zx4CreRji7Dxgl8iqa1DXw","Raising Cane's Chicken Fingers","AZ",3.5,2,0,0,3.5625,3.48145833333333,0,0,0,0,1,"American (Traditional)"
"9309","Zx4iQCmQfAaXvwPc3TlF9Q","The Tap House","NV",4,2,0,0,3.87735849056604,3.70481132075472,1,2,0,0,1,"Italian"
"9310","ZxO1vuGoiCzir1r9Ma3BfQ","Jesters Mexican Grill","AZ",4,1,1,2,4.1,3.963,0,0,1,0,1,"Mexican"
"9311","ZxQlHVm0pj0ERqpwhEHc6w","San Maru","IL",4.5,2,0,0,4.58139534883721,4.03279069767442,1,0,1,0,1,"Korean"
"9312","ZxR9HNk0b7ZIq8kMiDEIDw","Hard Rock Cafe","NV",3.5,2,0,2,3.36470588235294,3.68488235294118,1,2,1,1,1,"American (Traditional)"
"9313","ZxbUza8_Y17R18WcWehCmw","Gushi Japanese Street Food","ON",4,2,0,0,3.76470588235294,3.57058823529412,0,0,0,0,1,"Japanese"
"9314","ZyOLevFrV7Vxi0OOS3lf-w","Fork & Burger","NV",4.5,2,1,0,4.46875,3.9325,0,0,1,0,1,"American (Traditional)"
"9315","ZyOgY-z9sHdHp8_FDoQAJg","Scotty's Brewhouse","IL",3,4,0,2,3.15277777777778,3.52263888888889,1,2,1,0,1,"American (Traditional)"
"9316","ZygcwoZYchTAaQFWiwinZg","Tokyo Maki Sushi","ON",3.5,2,0,0,3.27692307692308,3.46230769230769,0,1,0,1,1,"Japanese"
"9317","ZynSNEGuPvGCj3eYIaLPlQ","Pointe In Tyme","AZ",3,2,0,2,3.19540229885057,3.67781609195402,1,2,1,1,1,"American (Traditional)"
"9318","Zzvjuyxr1iudPN_heAAygw","Quivey's Grove","WI",3.5,1,0,0,3.616,3.73768,0,2,1,1,1,"American (Traditional)"
"9319","_-OBx0-ReIMrPOmaReB8-Q","The Corner Pub","NC",4,2,0,0,3.84375,3.9959375,1,2,1,0,1,"American (Traditional)"
"9320","_-TX913SZTfkZuUYB76vPQ","Mt. Charleston Lodge","NV",3.5,2,0,2,3.32608695652174,3.83282608695652,1,2,1,1,1,"American (Traditional)"
"9321","_-WucYJEk7fSWPrcS9kiSg","Symposium Cafe Restaurant & Lounge","ON",3,2,0,2,3.06,3.4736,1,2,1,1,1,"American (Traditional)"
"9322","_-u3js_j6WHkRZ416gBeog","Bistro Entre Ciel et Terre","QC",4,2,0,0,4.11111111111111,3.555,1,2,1,1,1,"French"
"9323","_-u3js_j6WHkRZ416gBeog","Bistro Entre Ciel et Terre","QC",4,2,0,0,4.11111111111111,3.555,1,2,1,1,1,"Italian"
"9324","_05kkfNQcAsj8eh-9wzI4w","Cheeburger Cheeburger Express","NV",2,2,1,2,1.86666666666667,3.21866666666667,0,0,0,0,1,"American (Traditional)"
"9325","_0d-uqjdfeL23s2xgje4Pw","Hotshots Sports Bar & Grill - Concord","NC",2.5,3,0,2,2.56756756756757,3.38324324324324,1,2,1,0,1,"American (Traditional)"
"9326","_2trMwFsh5-IqqEcQ-OLVA","Mac's Speed Shop","NC",3.5,2,0,2,3.63839285714286,3.71245535714286,1,2,1,0,1,"American (Traditional)"
"9327","_33-XWJONocBnsQZX3JGFQ","Grandma's Kitchen","AZ",4,2,0,0,4.14814814814815,3.74740740740741,0,0,1,0,1,"American (Traditional)"
"9328","_3o05Wdjfc8jOvGZ_q177Q","Mi Amigo's Mexican Grill","AZ",2.5,2,0,0,2.59615384615385,3.36961538461538,1,2,0,0,1,"Mexican"
"9329","_4Gpn_NIM94D9OFucgfaJQ","Mastro's Ocean Club","AZ",4,3,0,2,4.13193116634799,3.8112810707457,1,2,0,1,2,"American (Traditional)"
"9330","_4n7K_UdRSEMw4vJdsU9jQ","Ray's Pizza","AZ",3.5,2,0,0,3.5,3.44026315789474,1,1,0,0,1,"Italian"
"9331","_4nmPgw_CWPS9Qkerkp0tg","TK's Urban Tavern","AZ",3.5,2,0,2,3.44230769230769,3.78947115384615,1,2,1,1,1,"American (Traditional)"
"9332","_4noxz6NM0gBeVhZ58Emtg","Lamanna's Bakery","ON",4,2,0,0,4.17272727272727,3.73481818181818,1,0,0,0,1,"Italian"
"9333","_4qndNOqaB-dDIPCI2MkCg","Cravings Cafe","OH",4,1,0,2,4.16,3.7414,0,2,1,1,1,"Thai"
"9334","_58OWmDQ7IUFe8WnKvwzhw","Tinta Mexicana","AZ",2.5,2,0,0,2.5,3.1195,0,0,0,0,1,"Mexican"
"9335","_5inlOVvlrCOKcI772RqJQ","Benihana","OH",2.5,2,0,0,2.25974025974026,3.1912987012987,1,2,0,1,1,"Japanese"
"9336","_5wi2C7x68Bt14qhdCqi1Q","Roberto's Taco Shop","NV",3,2,0,0,3.12307692307692,3.46046153846154,0,0,0,0,1,"Mexican"
"9337","_6Brh4UGrsnakkBKT1H_Qw","Beerhead Bar & Eatery","OH",3.5,3,0,2,3.58783783783784,3.74202702702703,1,2,1,0,1,"American (Traditional)"
"9338","_6mvQX9x66oz046eS5ii8w","Juan's Authentic Mexican Food","AZ",4,2,0,0,4.13173652694611,3.73407185628743,1,1,0,0,1,"Mexican"
"9339","_7hhpjQHxjPi0gNzzMmO6g","New Sun Star Super Buffet","AZ",2.5,4,0,0,2.33333333333333,3.28,1,0,0,0,1,"Chinese"
"9340","_7nELtYw3n2DzMN8252lhQ","Village Tavern and Trattoria","PA",3.5,2,0,0,3.41025641025641,3.5374358974359,1,2,1,1,1,"Italian"
"9341","_7tBGb6yVoiSiHq9NfQk8A","East Side Marios","ON",2.5,1,1,2,2.40909090909091,3.35227272727273,1,2,1,1,1,"Italian"
"9342","_8VkSb_Mryb6bHQxSWB7Pg","Swish Shabu Shabu","NV",3.5,2,0,2,3.74739583333333,3.81072916666667,1,0,0,1,1,"Japanese"
"9343","_8_XQHXPVwKuuklFgZ_5Lg","Black Bear Diner","AZ",4,2,0,2,3.75824175824176,3.66626373626374,0,0,0,0,1,"American (Traditional)"
"9344","_8c3Ky90nE50rN4Mb_Sxtw","Hsin Cafe","AZ",3.5,1,0,2,3.64285714285714,3.78767857142857,0,0,1,0,1,"Chinese"
"9345","_8yxceldCT7oe0wJC-yDPA","Benjarong Authentic Thai Cuisine","NV",3.5,1,1,0,3.44311377245509,3.67017964071856,0,1,0,0,1,"Thai"
"9346","_9-zx205O1Lt3VridZhfLA","Fiddler's Dell Bar & Grill","ON",2.5,2,0,2,2.4,3.49,1,2,0,1,1,"American (Traditional)"
"9347","_9ivE0h8DdfEWqdSL8JU6g","Muldoon's Saloon & Eatery","OH",3.5,2,0,2,3.53191489361702,3.63702127659574,1,2,1,1,1,"American (Traditional)"
"9348","_AKdBFzkl7GY-daxUCCbVA","P.F. Chang's","PA",3,2,0,0,3.21428571428571,3.65553571428571,1,2,1,1,1,"Chinese"
"9349","_AVXgkX4DiNQAQj_3tNhFQ","Locale Mercatto","ON",3,2,0,0,3.20547945205479,3.61397260273973,0,2,0,1,1,"Italian"
"9350","_Ahg3MfDXfKrh36NUadNbA","Grille on Seventh","PA",2,2,0,0,2.20754716981132,3.51679245283019,1,2,1,1,1,"American (Traditional)"
"9351","_B3jnaQVtDXqydea1y92fQ","Texas Roadhouse","AZ",4,3,0,0,3.76216216216216,3.66686486486486,1,2,0,0,1,"American (Traditional)"
"9352","_BCwZIK6GYht9cM-HGLduQ","Las Jicaras Mexican Grill","AZ",4.5,2,0,0,4.68421052631579,3.99,1,0,1,0,1,"Mexican"
"9353","_BVsHMWSF83bxakE9eTmhw","Walnut Grill - Bridgeville","PA",3.5,3,0,2,3.25757575757576,3.47439393939394,1,2,1,1,1,"American (Traditional)"
"9354","_BnBjRMt5Ba-TAv07r3fyw","Wienstein & Gavino's","QC",3.5,3,0,2,3.5,3.70158227848101,1,2,1,1,1,"Italian"
"9355","_BqdMrCHW_x4fn2Mr8E0Ow","Bucatini","ON",3,1,0,2,3.23076923076923,3.84769230769231,1,2,1,1,1,"Italian"
"9356","_CEoobNepzCNHxege05A5A","LongHorn Steakhouse","NC",3.5,2,0,0,3.58695652173913,3.62869565217391,1,2,0,1,1,"American (Traditional)"
"9357","_CF9vpN1F9KcAkXbOIkL8w","Tokyo Express","AZ",3.5,1,0,0,3.4,3.86066666666667,0,0,0,0,1,"Japanese"
"9358","_CoCciEZC0tlt504oPuJsQ","Ristorante Pizzeria Fässle","BW",4.5,2,0,0,4.33333333333333,4.11,0,1,1,1,2,"Italian"
"9359","_DiGwfdiH913E4LURwb2qg","New India Bazaar","AZ",3.5,2,0,0,3.44852941176471,3.625,1,0,0,1,1,"Indian"
"9360","_DpnhekFOZDPNBDekWpx4A","Buffalo Wild Wings","WI",2.5,3,0,2,2.52272727272727,3.28340909090909,1,2,1,0,1,"American (Traditional)"
"9361","_E6j0AVb3lkLBLzvPHInXA","Smashburger","AZ",3.5,2,0,0,3.3047619047619,3.64238095238095,0,0,1,0,1,"American (Traditional)"
"9362","_ESIk0hZa3MdyxEsOlKv5Q","St. Louis Bar & Grill","ON",3,3,1,2,3,3.35309523809524,1,2,0,1,1,"American (Traditional)"
"9363","_EVOLAjWYEfSOO_smbBxaA","Chipotle Mexican Grill","PA",3,3,0,0,2.94444444444444,3.65388888888889,0,0,1,0,1,"Mexican"
"9364","_EmEL_Sh7UZiwfTRLf8hrA","Thai Senses Restaurant","ON",4,2,1,0,3.9047619047619,3.99619047619048,0,1,0,1,2,"Thai"
"9365","_F1_05YYlvePzomZ_NFijA","To-ne Sushi","ON",3.5,1,1,0,3.61309523809524,3.62720238095238,0,1,0,1,1,"Japanese"
"9366","_FXa_6j-6UDsxWo-KX7WvQ","New Mexican Grill","AZ",4,2,0,0,4.03790087463557,3.82393586005831,1,0,1,0,1,"Mexican"
"9367","_Fo8uNT17BEBUkKvUXCZkQ","Tacos La Carreta","NV",4.5,1,0,0,4.58823529411765,4.13294117647059,1,0,0,0,1,"Mexican"
"9368","_GKMtL4zFOlNc0U3gljT0w","Momenti","AZ",3.5,2,0,0,3.55555555555556,4.01555555555556,0,0,1,0,1,"Italian"
"9369","_Gl7RqOkCUQr8kjN8yGf6w","Burrito Gordito","ON",4,1,0,0,4,3.531875,0,0,0,0,1,"Mexican"
"9370","_Gv5HPQBM3fzI9bOUYFYuw","The House On Parliament","ON",4,2,0,0,4.01293103448276,3.65612068965517,1,2,1,0,1,"British"
"9371","_GxeaxAMKoWiW2TiDiHyPA","New Day Cafe","NV",3.5,2,0,2,3.55555555555556,3.95703703703704,1,0,0,0,1,"American (Traditional)"
"9372","_H4GXECi4nHfJTz4dsQV_w","Rita's Burritos","AZ",4.5,1,0,2,4.43421052631579,4.00907894736842,0,0,1,0,1,"Mexican"
"9373","_HIZcnYBWdj5rGyCMe9xpw","Mucho Burrito","ON",3.5,2,0,0,3.28571428571429,3.26142857142857,1,1,0,0,1,"Mexican"
"9374","_HVZ1V8IDa49MWdejx9BbA","America's Taco Shop","AZ",2,2,0,2,2.15625,3.2890625,1,0,0,0,1,"Mexican"
"9375","_HW7sgUShin0aGouFMiUdA","Cedar Lee Pub & Grill","OH",4,2,0,0,3.95652173913043,3.58869565217391,1,2,1,0,1,"American (Traditional)"
"9376","_HboH55t0MnGVaDxzuogdQ","Rubio's","AZ",3.5,2,0,0,3.65909090909091,3.85681818181818,0,1,1,0,1,"Mexican"
"9377","_HqZV2Y9VGPNFbSMNs84bQ","Ribsticks BBQ","OH",4,2,0,2,4.21538461538462,3.77876923076923,0,1,0,0,1,"Korean"
"9378","_IZyyv0dFfpIy_rI_-nwTQ","Osaka Japanese Steakhouse","AZ",4,2,0,2,4.12893081761006,3.77911949685535,1,2,1,1,1,"Japanese"
"9379","_JA3TLF5JJ95mthVwEdFuw","Steak 'n Shake","NC",2,2,0,0,2.02127659574468,2.98276595744681,0,0,0,0,1,"American (Traditional)"
"9380","_JHc80efrQs66FcponywIQ","Pad Thai","OH",3,2,0,2,3.25,3.66486111111111,1,2,0,1,1,"Thai"
"9381","_JMzP19EadnMXn_E5tRFjg","88 Sushi","ON",3,1,0,0,2.88461538461538,3.42115384615385,0,0,0,1,1,"Japanese"
"9382","_JO4bxQ9hRX-42XFMlpyKA","Mirage Grill & Lounge","ON",3,2,0,2,2.86666666666667,3.40666666666667,1,2,1,1,1,"American (Traditional)"
"9383","_JZ7hXqOZ_MngjPWFgER0w","Pizza People Pub","AZ",4,2,0,2,4.13680781758958,3.92628664495114,1,2,1,1,1,"American (Traditional)"
"9384","_JwfmRh0T8mEEx-A4FqMOw","Tuscany Grill","NV",4,2,0,2,3.99038461538462,3.77451923076923,1,2,1,1,1,"Italian"
"9385","_K03oh0gftzge5y-dku-6A","La Forchetta","ON",3.5,1,0,2,3.72972972972973,3.61459459459459,0,2,1,1,1,"Italian"
"9386","_Kd0kQ8RF70hJ1ykLqCRyQ","Cafe Rio","NV",3.5,2,0,0,3.375,3.67284375,0,0,1,0,1,"Mexican"
"9387","_Kp1IPTi17wBywYOd30raA","Pizza Hut","PA",1.5,1,1,0,1.5,3.66333333333333,1,1,0,0,1,"Italian"
